,donor,cc_normed,score
30007529464_SEACell-1,30007529464_SEACell,1.062351859932423,0.06770819246413307
30007529464_SEACell-4,30007529464_SEACell,0.9885574917656103,0.07062481505127337
30007529464_SEACell-9,30007529464_SEACell,0.7220507515087669,0.09391647484219412
30007543132_SEACell-14,30007543132_SEACell,0.8488452830886059,0.0777156026004235
30007543132_SEACell-10,30007543132_SEACell,0.9001415009676598,0.0770303715933783
30007543132_SEACell-12,30007543132_SEACell,0.7551256065548703,0.08008343006869978
30007543132_SEACell-6,30007543132_SEACell,0.978602901577477,0.08833167148886784
30007543132_SEACell-5,30007543132_SEACell,1.066837807368607,0.08384884805838051
30007543132_SEACell-2,30007543132_SEACell,0.8758166202799368,0.08029356303295392
30007543132_SEACell-7,30007543132_SEACell,0.6978593694075178,0.08133554932011194
30007543132_SEACell-4,30007543132_SEACell,0.6249930503225298,0.083516154832819
30007543132_SEACell-1,30007543132_SEACell,0.9423143251294162,0.07686848523341511
30007543132_SEACell-8,30007543132_SEACell,0.7288741979455747,0.09052235907913314
30007543132_SEACell-11,30007543132_SEACell,1.057697337565671,0.08242875442496896
30007543132_SEACell-9,30007543132_SEACell,0.8513108540971813,0.07883235235382946
30007543132_SEACell-13,30007543132_SEACell,0.687488181098776,0.08658796904811582
30007543132_SEACell-0,30007543132_SEACell,0.8486241156367818,0.0740878754955904
30007543132_SEACell-15,30007543132_SEACell,0.8080727504697726,0.08146782200111588
30007543132_SEACell-3,30007543132_SEACell,0.6676655885933546,0.059518067144192055
30007549844_SEACell-0,30007549844_SEACell,0.8372915316371284,0.09437764344584264
30007549844_SEACell-10,30007549844_SEACell,0.7415134904938134,0.08395730223766011
30007549844_SEACell-1,30007549844_SEACell,0.8004764493377869,0.08120849464022775
30007549844_SEACell-5,30007549844_SEACell,0.902550144885176,0.08341065037728453
30007549844_SEACell-12,30007549844_SEACell,0.8187909493445253,0.0916120230364173
30007549844_SEACell-9,30007549844_SEACell,0.7356848755581713,0.09008820702963995
30007549844_SEACell-3,30007549844_SEACell,0.9086323751209346,0.10676844840148075
30007549844_SEACell-4,30007549844_SEACell,0.8247116107779149,0.07628959594266548
30007549844_SEACell-13,30007549844_SEACell,0.6900194147498142,0.08736638249146006
30007549844_SEACell-11,30007549844_SEACell,0.938598115095804,0.09210311846521953
30007549844_SEACell-6,30007549844_SEACell,0.7228359112752006,0.09223989310394864
30007549844_SEACell-7,30007549844_SEACell,0.5731326286719892,0.09364087381425809
30007549844_SEACell-8,30007549844_SEACell,0.659037395088071,0.09151247645677303
30007549844_SEACell-2,30007549844_SEACell,0.6752165736187657,0.0841501618949054
30007547994_SEACell-16,30007547994_SEACell,0.7926000983112185,0.09586855297074648
30007547994_SEACell-12,30007547994_SEACell,0.8220616871446107,0.07429947458461081
30007547994_SEACell-11,30007547994_SEACell,1.0726736839687978,0.09644123826116265
30007547994_SEACell-17,30007547994_SEACell,0.9064172131312144,0.07431281585837114
30007547994_SEACell-9,30007547994_SEACell,0.8268705855553964,0.055933756046141425
30007547994_SEACell-6,30007547994_SEACell,0.5932428829421279,0.07612065736428612
30007547994_SEACell-13,30007547994_SEACell,0.9173702622873566,0.08313815828968465
30007547994_SEACell-10,30007547994_SEACell,0.8698602446422901,0.07862340094343624
30007547994_SEACell-0,30007547994_SEACell,0.9353051800039548,0.07548033083469771
30007547994_SEACell-8,30007547994_SEACell,0.9069353903122427,0.08579740591577295
30007547994_SEACell-14,30007547994_SEACell,0.9774570072143167,0.0922654534843746
30007547994_SEACell-1,30007547994_SEACell,1.0083107230521537,0.07852092069268264
30007547994_SEACell-7,30007547994_SEACell,0.7829784536455425,0.08434654471438231
30007547994_SEACell-3,30007547994_SEACell,1.1237533506600843,0.08467949569256508
30007547994_SEACell-2,30007547994_SEACell,0.7213248988533979,0.08579486317825757
30007547994_SEACell-15,30007547994_SEACell,0.937120279402214,0.07824911717530957
30007547994_SEACell-5,30007547994_SEACell,0.8756631520238486,0.09285799780204436
30007547994_SEACell-4,30007547994_SEACell,0.6784385622367619,0.09756725150353618
30007498401_SEACell-14,30007498401_SEACell,0.9787929306701754,0.09095411463781114
30007498401_SEACell-15,30007498401_SEACell,1.0176845258630882,0.1155041603736075
30007498401_SEACell-8,30007498401_SEACell,0.5969218538710729,0.06006435356351775
30007498401_SEACell-19,30007498401_SEACell,0.812227990238265,0.1019101339967341
30007498401_SEACell-13,30007498401_SEACell,0.7122769886863949,0.09222361089146774
30007498401_SEACell-12,30007498401_SEACell,0.9552230746663635,0.09807323131962596
30007498401_SEACell-16,30007498401_SEACell,1.2022442263680322,0.08482996968265655
30007498401_SEACell-6,30007498401_SEACell,0.721466125848617,0.09322928434340201
30007498401_SEACell-10,30007498401_SEACell,1.0026064034723852,0.08126855753384796
30007498401_SEACell-0,30007498401_SEACell,0.9287512587196375,0.07710355340380028
30007498401_SEACell-11,30007498401_SEACell,0.8435935520429332,0.08836816932073654
30007498401_SEACell-7,30007498401_SEACell,0.9491266711081371,0.09152045420148817
30007498401_SEACell-2,30007498401_SEACell,0.5015753751916275,0.07964475392321946
30007498401_SEACell-3,30007498401_SEACell,0.6628490521263289,0.10697301146847583
30007498401_SEACell-18,30007498401_SEACell,0.8448616859162914,0.08788030329891666
30007498401_SEACell-17,30007498401_SEACell,0.6911011997021863,0.059745861873269315
30007498401_SEACell-4,30007498401_SEACell,1.1708209217440915,0.08031248846765862
30007498401_SEACell-5,30007498401_SEACell,0.9595097463246326,0.08926995623115469
30007498401_SEACell-9,30007498401_SEACell,1.17597357892124,0.09079827802912248
30007498401_SEACell-1,30007498401_SEACell,0.723056549184162,0.07294737002942671
30007526968_SEACell-1,30007526968_SEACell,0.8295763027719658,0.08991835597471631
30007526968_SEACell-11,30007526968_SEACell,0.6870858861920605,0.08897866941404307
30007526968_SEACell-0,30007526968_SEACell,1.104156176779506,0.08935234378897357
30007526968_SEACell-6,30007526968_SEACell,0.7342085176881099,0.09093220267809461
30007526968_SEACell-3,30007526968_SEACell,0.7884099149022216,0.08877400825825534
30007526968_SEACell-10,30007526968_SEACell,0.6870235710320156,0.08462440828546783
30007526968_SEACell-12,30007526968_SEACell,0.8546374487420322,0.07978595530389054
30007526968_SEACell-9,30007526968_SEACell,0.7852709740137607,0.08934700596011846
30007526968_SEACell-4,30007526968_SEACell,1.0180270778888605,0.09361964667116698
30007526968_SEACell-8,30007526968_SEACell,0.6601518685478504,0.09476424631018746
30007526968_SEACell-5,30007526968_SEACell,0.9588252409077102,0.08256416826339014
30007526968_SEACell-2,30007526968_SEACell,0.6326764160353875,0.08454845229206466
30007526968_SEACell-7,30007526968_SEACell,1.1652941029200679,0.04222818420755167
30007534383_SEACell-15,30007534383_SEACell,1.0366074208455387,0.09905792443974161
30007534383_SEACell-14,30007534383_SEACell,0.8200598872241248,0.0813222820801497
30007534383_SEACell-10,30007534383_SEACell,0.7877015319273153,0.08912674383057433
30007534383_SEACell-6,30007534383_SEACell,0.7241824751198235,0.08573745999076186
30007534383_SEACell-11,30007534383_SEACell,0.7272418218465664,0.08010517437820171
30007534383_SEACell-0,30007534383_SEACell,0.8902587243611763,0.09283786442645943
30007534383_SEACell-13,30007534383_SEACell,0.688004458156801,0.09175251217521348
30007534383_SEACell-8,30007534383_SEACell,0.9172370046416913,0.09172374548443346
30007534383_SEACell-9,30007534383_SEACell,0.6979377005552365,0.08300430358548096
30007534383_SEACell-12,30007534383_SEACell,0.7962672786946924,0.09347878186874685
30007534383_SEACell-4,30007534383_SEACell,0.750174219715375,0.07484772809872288
30007534383_SEACell-5,30007534383_SEACell,0.8335097924552124,0.08402561366239868
30007534383_SEACell-7,30007534383_SEACell,0.8015301367045142,0.0867973100184446
30007534383_SEACell-2,30007534383_SEACell,0.5788520439351293,0.08816066921237724
30007534383_SEACell-3,30007534383_SEACell,0.7840810349834297,0.0783916445356457
30007534383_SEACell-1,30007534383_SEACell,0.9117454724879983,0.08285681774962403
30007489256_SEACell-7,30007489256_SEACell,0.9173641333286708,0.10707471112986328
30007489256_SEACell-1,30007489256_SEACell,0.5065905966676586,0.10032929183974336
30007489256_SEACell-6,30007489256_SEACell,0.9218615832462882,0.0875416616373732
30007489256_SEACell-3,30007489256_SEACell,0.7455851201246354,0.07656819371818735
30007489256_SEACell-12,30007489256_SEACell,0.841862159264671,0.10246081540413107
30007489256_SEACell-5,30007489256_SEACell,0.8946101601795278,0.09815481086282922
30007489256_SEACell-11,30007489256_SEACell,0.6591067302923744,0.07132141841639653
30007489256_SEACell-0,30007489256_SEACell,0.7361701052837235,0.07365184306748984
30007489256_SEACell-9,30007489256_SEACell,0.7438513553294555,0.08244373222102698
30007489256_SEACell-13,30007489256_SEACell,0.8353342535684195,0.08260122344916396
30007489256_SEACell-8,30007489256_SEACell,1.2696910229923608,0.10653980210003872
30007489256_SEACell-10,30007489256_SEACell,0.8448162018679227,0.06635100067691328
30007489256_SEACell-4,30007489256_SEACell,0.8822306787248368,0.08365846863719391
30007489256_SEACell-2,30007489256_SEACell,0.7253235257116315,0.07262724707192256
30007453936_SEACell-6,30007453936_SEACell,1.0093029152121968,0.07879469497857962
30007453936_SEACell-13,30007453936_SEACell,0.9614696212961893,0.07312440840047181
30007453936_SEACell-0,30007453936_SEACell,1.0659868539563282,0.10122456606003696
30007453936_SEACell-8,30007453936_SEACell,0.9114011304878012,0.0664085420448593
30007453936_SEACell-7,30007453936_SEACell,1.474458609570221,0.08318124774911698
30007453936_SEACell-12,30007453936_SEACell,0.8755026606189437,0.07355571515620297
30007453936_SEACell-5,30007453936_SEACell,1.3423349563764322,0.07319481911065753
30007453936_SEACell-3,30007453936_SEACell,1.1889490012556672,0.06946395816521458
30007453936_SEACell-11,30007453936_SEACell,0.5825435031994639,0.06849258505909976
30007453936_SEACell-4,30007453936_SEACell,0.8103929570163684,0.06849512477776122
30007453936_SEACell-10,30007453936_SEACell,1.104529567662149,0.059194443210636535
30007453936_SEACell-2,30007453936_SEACell,0.7814235637683593,0.07907744006837063
30007453936_SEACell-9,30007453936_SEACell,0.788619922222908,0.040378689849288066
30007453936_SEACell-1,30007453936_SEACell,1.2637505947761056,0.06465803136179663
30007530057_SEACell-10,30007530057_SEACell,0.8297716754495886,0.08473158154427211
30007530057_SEACell-0,30007530057_SEACell,0.9377968225028649,0.10723322153266132
30007530057_SEACell-7,30007530057_SEACell,0.6747553312935943,0.09151222975730997
30007530057_SEACell-9,30007530057_SEACell,0.6707816773491535,0.07457506347324017
30007530057_SEACell-1,30007530057_SEACell,0.8836326424061784,0.08314067951187619
30007530057_SEACell-5,30007530057_SEACell,0.6110677464814627,0.07747298670429018
30007530057_SEACell-6,30007530057_SEACell,0.9209121056275709,0.07848183445714349
30007530057_SEACell-4,30007530057_SEACell,0.755291456443274,0.08834507833085707
30007530057_SEACell-2,30007530057_SEACell,0.7558920861242547,0.08447657317300622
30007530057_SEACell-3,30007530057_SEACell,0.8562310109998047,0.07161768126310535
30007530057_SEACell-8,30007530057_SEACell,0.8885078357619423,0.08732145998074375
30007530095_SEACell-3,30007530095_SEACell,0.8463887672208819,0.07772856341872829
30007530095_SEACell-6,30007530095_SEACell,0.6805025344000508,0.07919846248716557
30007530095_SEACell-8,30007530095_SEACell,1.0717173223597292,0.07925657745332576
30007530095_SEACell-9,30007530095_SEACell,0.8163854440563577,0.0842630795535025
30007530095_SEACell-0,30007530095_SEACell,0.6537973136675678,0.09406391566677967
30007530095_SEACell-4,30007530095_SEACell,0.7551613414113738,0.08018228790241674
30007530095_SEACell-7,30007530095_SEACell,0.9008275360307476,0.08912523266259108
30007530095_SEACell-5,30007530095_SEACell,0.6447602751730166,0.07576188127295479
30007530095_SEACell-10,30007530095_SEACell,0.7511276348278497,0.08266694984048696
30007530095_SEACell-1,30007530095_SEACell,0.976141521367706,0.06904294370469355
30007530095_SEACell-2,30007530095_SEACell,1.0484273176412016,0.0671860668590078
30007475327_SEACell-7,30007475327_SEACell,0.9157938064873732,0.06869502988096733
30007475327_SEACell-14,30007475327_SEACell,0.8972960704604074,0.0984382383413843
30007475327_SEACell-13,30007475327_SEACell,0.6383442335451189,0.08074467760723174
30007475327_SEACell-2,30007475327_SEACell,1.0184061798863495,0.07041184118576951
30007475327_SEACell-10,30007475327_SEACell,1.3493220358112217,0.0760206629240886
30007475327_SEACell-16,30007475327_SEACell,0.9922360733530513,0.038406578670131544
30007475327_SEACell-5,30007475327_SEACell,0.6232138519345777,0.07134458992501946
30007475327_SEACell-9,30007475327_SEACell,1.0119436214805804,0.058850551131232595
30007475327_SEACell-12,30007475327_SEACell,0.8559155926422521,0.05168521429473387
30007475327_SEACell-3,30007475327_SEACell,1.0021735725164194,0.08511961770933685
30007475327_SEACell-4,30007475327_SEACell,0.9537470264343261,0.07201218557023358
30007475327_SEACell-8,30007475327_SEACell,1.223898321022369,0.0494749235690083
30007475327_SEACell-11,30007475327_SEACell,0.4659806291435255,0.08954338306134302
30007475327_SEACell-1,30007475327_SEACell,1.2119015588512014,0.06038352992663666
30007475327_SEACell-0,30007475327_SEACell,0.8103929570163685,0.06046354325968446
30007475327_SEACell-6,30007475327_SEACell,0.47228510373862864,0.06469224975930948
30007475327_SEACell-15,30007475327_SEACell,1.3451233704825523,0.06546912349931334
30007535359_SEACell-4,30007535359_SEACell,1.1355360457025943,0.054437576480826755
30007535359_SEACell-11,30007535359_SEACell,0.6676655885933547,0.10194225728567965
30007535359_SEACell-1,30007535359_SEACell,0.6130346842547648,0.08830973290254043
30007535359_SEACell-8,30007535359_SEACell,0.7965077054201567,0.05740982304839305
30007535359_SEACell-7,30007535359_SEACell,0.8082494263662056,0.1096535413596913
30007535359_SEACell-6,30007535359_SEACell,1.1708209217440915,0.09503757925242215
30007535359_SEACell-9,30007535359_SEACell,0.8608261722560483,0.08155356813772405
30007535359_SEACell-10,30007535359_SEACell,1.176795145401994,0.06618575567426974
30007535359_SEACell-3,30007535359_SEACell,0.582485911846087,0.038691637791302455
30007535359_SEACell-0,30007535359_SEACell,0.7193283415003081,0.06746638562084555
30007535359_SEACell-13,30007535359_SEACell,1.5707963267948966,0.08852757538075001
30007535359_SEACell-12,30007535359_SEACell,0.7781343686344941,0.04096540469618151
30007535359_SEACell-5,30007535359_SEACell,1.1708209217440915,0.0470228605810465
30007535359_SEACell-2,30007535359_SEACell,1.5707963267948966,0.015762871217443145
30007498586_SEACell-5,30007498586_SEACell,0.8502966518990661,0.10304011246377631
30007498586_SEACell-11,30007498586_SEACell,0.7517721012126013,0.09348587576012504
30007498586_SEACell-9,30007498586_SEACell,0.9775186949693514,0.0931747546735564
30007498586_SEACell-22,30007498586_SEACell,0.6654778785914349,0.09166675781262777
30007498586_SEACell-3,30007498586_SEACell,0.8193570494035596,0.08146649134142865
30007498586_SEACell-4,30007498586_SEACell,1.0324009048168046,0.10331823305273559
30007498586_SEACell-6,30007498586_SEACell,0.5873829749680952,0.07321670602506758
30007498586_SEACell-1,30007498586_SEACell,0.8529114794465374,0.09332314233211876
30007498586_SEACell-7,30007498586_SEACell,0.6840734305013034,0.09744406820828536
30007498586_SEACell-16,30007498586_SEACell,0.6978220014024908,0.0757164877731114
30007498586_SEACell-18,30007498586_SEACell,0.6645186624416136,0.06860842774753656
30007498586_SEACell-20,30007498586_SEACell,0.8086306087314299,0.09647528916020223
30007498586_SEACell-8,30007498586_SEACell,0.9328765573890074,0.08472604852814357
30007498586_SEACell-12,30007498586_SEACell,0.7850812543181447,0.07879995747984211
30007498586_SEACell-13,30007498586_SEACell,0.5946720687018315,0.07326565322708263
30007498586_SEACell-2,30007498586_SEACell,1.0087883817452465,0.09331963124530272
30007498586_SEACell-14,30007498586_SEACell,1.0078708114593526,0.07312829919202307
30007498586_SEACell-10,30007498586_SEACell,0.5915768309977492,0.09795937569194048
30007498586_SEACell-19,30007498586_SEACell,1.211541685713139,0.09650952344263683
30007498586_SEACell-21,30007498586_SEACell,0.9850783314124196,0.09201187101843519
30007498586_SEACell-15,30007498586_SEACell,0.6856775467455275,0.08934211119998503
30007498586_SEACell-17,30007498586_SEACell,0.8463975557061366,0.08857943711849353
30007498586_SEACell-0,30007498586_SEACell,0.8241233349354914,0.07500227332477057
30007540421_SEACell-5,30007540421_SEACell,0.7785780253743045,0.08828650101683944
30007540421_SEACell-12,30007540421_SEACell,1.2259150586002159,0.11011763186251619
30007540421_SEACell-3,30007540421_SEACell,1.1116945768478255,0.09626733005826764
30007540421_SEACell-14,30007540421_SEACell,1.1732471196487784,0.084703264982179
30007540421_SEACell-8,30007540421_SEACell,1.5707963267948966,0.03893554292173894
30007540421_SEACell-1,30007540421_SEACell,1.168390471567186,0.09874050586420517
30007540421_SEACell-7,30007540421_SEACell,0.8079171561081142,0.08113414365484317
30007540421_SEACell-10,30007540421_SEACell,1.5707963267948966,0.06470687145838923
30007540421_SEACell-0,30007540421_SEACell,1.5707963267948966,0.05352464789110342
30007540421_SEACell-2,30007540421_SEACell,1.2943355163579675,0.0839766513181958
30007540421_SEACell-4,30007540421_SEACell,0.6964200338434331,0.07693705841994068
30007540421_SEACell-9,30007540421_SEACell,1.1204895647467286,0.08772067600003863
30007540421_SEACell-11,30007540421_SEACell,0.5843579846981417,0.08364284549322999
30007540421_SEACell-13,30007540421_SEACell,0.6676655885933547,0.06316307527886927
30007540421_SEACell-6,30007540421_SEACell,0.3755230296601937,0.051239056399040014
30007451420_SEACell-2,30007451420_SEACell,0.9778075584731397,0.09153520702105297
30007451420_SEACell-12,30007451420_SEACell,0.7206062278519535,0.08013934889052358
30007451420_SEACell-4,30007451420_SEACell,1.2471015019076646,0.06979189794175626
30007451420_SEACell-3,30007451420_SEACell,0.777797985817847,0.10014286459347072
30007451420_SEACell-13,30007451420_SEACell,0.8935126897011393,0.057746786698363625
30007451420_SEACell-14,30007451420_SEACell,1.2213894377182968,0.08169888975881574
30007451420_SEACell-11,30007451420_SEACell,0.7577372360740205,0.07768302052554868
30007451420_SEACell-6,30007451420_SEACell,0.9203077540842465,0.06740957174078527
30007451420_SEACell-8,30007451420_SEACell,1.123418088064422,0.07973141782335944
30007451420_SEACell-7,30007451420_SEACell,1.2273129293181293,0.12391400703295206
30007451420_SEACell-0,30007451420_SEACell,1.2783805956493939,0.07431711964191448
30007451420_SEACell-1,30007451420_SEACell,1.0804600392707129,0.09298808652593692
30007451420_SEACell-9,30007451420_SEACell,0.930752129592731,0.07516105780436284
30007451420_SEACell-5,30007451420_SEACell,1.5707963267948966,0.0696108597011001
30007451420_SEACell-10,30007451420_SEACell,1.249449599914785,0.08154703148844153
30007550017_SEACell-2,30007550017_SEACell,0.6428500622990486,0.08510867033880268
30007550017_SEACell-0,30007550017_SEACell,0.9516815078444202,0.06807396169059703
30007550017_SEACell-12,30007550017_SEACell,0.8167599214335887,0.08241238840335353
30007550017_SEACell-6,30007550017_SEACell,0.7474303112566247,0.08104834975964685
30007550017_SEACell-7,30007550017_SEACell,0.8491147166766965,0.09102261355094705
30007550017_SEACell-13,30007550017_SEACell,0.7721009696235556,0.07592084408854609
30007550017_SEACell-4,30007550017_SEACell,1.0219841313700935,0.08401286988211942
30007550017_SEACell-5,30007550017_SEACell,1.1496005403598721,0.07509541300195906
30007550017_SEACell-8,30007550017_SEACell,0.8186866670405812,0.07191924707010806
30007550017_SEACell-10,30007550017_SEACell,0.9540825304368081,0.07644346438639203
30007550017_SEACell-1,30007550017_SEACell,0.7520012311089888,0.08720531345823854
30007550017_SEACell-11,30007550017_SEACell,0.922254431883651,0.07933809620415892
30007550017_SEACell-9,30007550017_SEACell,1.0190939705391049,0.07644893782408116
30007550017_SEACell-3,30007550017_SEACell,0.7663700209929175,0.095436098731077
30007477826_SEACell-13,30007477826_SEACell,0.8584056927921053,0.0869508694050063
30007477826_SEACell-4,30007477826_SEACell,0.8003330776561179,0.10029780096075841
30007477826_SEACell-9,30007477826_SEACell,0.6099833078498167,0.06710907020756528
30007477826_SEACell-3,30007477826_SEACell,0.9691225924965591,0.04684221349760312
30007477826_SEACell-2,30007477826_SEACell,0.7047368410995981,0.08625629279297282
30007477826_SEACell-6,30007477826_SEACell,1.1343856675137036,0.07966086446034724
30007477826_SEACell-7,30007477826_SEACell,0.7523485556489511,0.06426814732271552
30007477826_SEACell-10,30007477826_SEACell,0.8595446625521276,0.05813046111469555
30007477826_SEACell-5,30007477826_SEACell,1.263750594776106,0.043438231576915357
30007477826_SEACell-0,30007477826_SEACell,0.824263452897675,0.08954768144608942
30007477826_SEACell-8,30007477826_SEACell,0.9977447934048727,0.07404071713222653
30007477826_SEACell-11,30007477826_SEACell,1.1045055353020514,0.08861375183980777
30007477826_SEACell-12,30007477826_SEACell,0.7506872385721246,0.07985030952229195
30007477826_SEACell-1,30007477826_SEACell,1.0529020117141679,0.08536401161458199
30007530149_SEACell-5,30007530149_SEACell,0.7659867543947219,0.10370971815456062
30007530149_SEACell-4,30007530149_SEACell,0.9165766960987138,0.08591681014901242
30007530149_SEACell-1,30007530149_SEACell,0.8286951259988108,0.08406933243307382
30007530149_SEACell-0,30007530149_SEACell,0.764039976454569,0.08848751413526428
30007530149_SEACell-2,30007530149_SEACell,0.8867947066779813,0.0814560160301973
30007530149_SEACell-9,30007530149_SEACell,0.6265892825505978,0.08165942562346458
30007530149_SEACell-8,30007530149_SEACell,0.7297940309278298,0.0772727370045016
30007530149_SEACell-10,30007530149_SEACell,0.7452375740588982,0.0922359481008093
30007530149_SEACell-6,30007530149_SEACell,0.8413011103867771,0.08372718243203113
30007530149_SEACell-3,30007530149_SEACell,0.5790154793268794,0.08316231293839509
30007530149_SEACell-7,30007530149_SEACell,0.7623091491803266,0.09036507901104161
30007481311_SEACell-4,30007481311_SEACell,0.9516112820188437,0.10911506885235864
30007481311_SEACell-3,30007481311_SEACell,0.6889179648326226,0.08808692474508989
30007481311_SEACell-8,30007481311_SEACell,0.9369496826899399,0.07303507987459355
30007481311_SEACell-7,30007481311_SEACell,0.7272728759612958,0.09116485911964009
30007481311_SEACell-0,30007481311_SEACell,0.9087633503364634,0.0799936585220182
30007481311_SEACell-5,30007481311_SEACell,0.7959182058985423,0.09936689258832203
30007481311_SEACell-12,30007481311_SEACell,0.9562864353772839,0.09408940512809806
30007481311_SEACell-11,30007481311_SEACell,0.7941056078402757,0.10680604642190997
30007481311_SEACell-9,30007481311_SEACell,0.845638941745641,0.11241470062182385
30007481311_SEACell-10,30007481311_SEACell,0.6679311392896912,0.06950865440564319
30007481311_SEACell-6,30007481311_SEACell,0.8361427890147166,0.0834918202668051
30007481311_SEACell-1,30007481311_SEACell,0.5997322835850512,0.0908568342750539
30007481311_SEACell-2,30007481311_SEACell,0.8246474792791213,0.061460982811559525
30007551625_SEACell-11,30007551625_SEACell,1.021898879807303,0.09111889389039683
30007551625_SEACell-4,30007551625_SEACell,1.0116835410926939,0.10316247819269388
30007551625_SEACell-8,30007551625_SEACell,1.0256971785942646,0.08223508298353388
30007551625_SEACell-6,30007551625_SEACell,0.8096249966616137,0.07137079225115085
30007551625_SEACell-12,30007551625_SEACell,0.9735502632013807,0.06963279985275916
30007551625_SEACell-7,30007551625_SEACell,1.0388976598702455,0.07766972625965625
30007551625_SEACell-2,30007551625_SEACell,1.0970388300556835,0.08653573356348096
30007551625_SEACell-13,30007551625_SEACell,0.9357569334007086,0.06615604754830985
30007551625_SEACell-0,30007551625_SEACell,1.0290178699416666,0.09745033466215722
30007551625_SEACell-5,30007551625_SEACell,1.2479244726658123,0.06926308586274743
30007551625_SEACell-10,30007551625_SEACell,0.8553682240064754,0.07450120342697485
30007551625_SEACell-1,30007551625_SEACell,0.6676655885933549,0.08132924127314187
30007551625_SEACell-9,30007551625_SEACell,0.4839493878600245,0.06755049557857061
30007551625_SEACell-3,30007551625_SEACell,1.101312208192771,0.07077191928163518
30007547895_SEACell-12,30007547895_SEACell,0.7523078979882162,0.09337642596602301
30007547895_SEACell-19,30007547895_SEACell,0.7316060982249405,0.08931614025542839
30007547895_SEACell-13,30007547895_SEACell,0.6666657289497548,0.08328245182330853
30007547895_SEACell-14,30007547895_SEACell,0.9635108540371881,0.0934045705333076
30007547895_SEACell-0,30007547895_SEACell,0.7869819623478096,0.08748685265166416
30007547895_SEACell-6,30007547895_SEACell,0.8645726206588863,0.07334698621457775
30007547895_SEACell-8,30007547895_SEACell,0.7509832633572622,0.09381801144010818
30007547895_SEACell-16,30007547895_SEACell,1.1397288642143961,0.08425461660389325
30007547895_SEACell-15,30007547895_SEACell,0.9508841133564966,0.07316545401594844
30007547895_SEACell-10,30007547895_SEACell,0.8981330679262561,0.08508298904449293
30007547895_SEACell-4,30007547895_SEACell,0.8472376106893917,0.06734708918784409
30007547895_SEACell-17,30007547895_SEACell,1.0920027145807503,0.0956655378091102
30007547895_SEACell-9,30007547895_SEACell,0.8074978514252076,0.07006332844698553
30007547895_SEACell-1,30007547895_SEACell,0.724106715965932,0.06665178217289398
30007547895_SEACell-2,30007547895_SEACell,0.8920797570303314,0.10087759841540389
30007547895_SEACell-3,30007547895_SEACell,1.052261946810855,0.07330424719776243
30007547895_SEACell-5,30007547895_SEACell,1.0419257202967345,0.07333786322211241
30007547895_SEACell-18,30007547895_SEACell,0.601226149788238,0.07611461948078115
30007547895_SEACell-11,30007547895_SEACell,0.6432859441638371,0.08523076691053981
30007547895_SEACell-7,30007547895_SEACell,0.9997028325047719,0.08546904258923695
30007475105_SEACell-17,30007475105_SEACell,0.8912289538849322,0.07093120431595544
30007475105_SEACell-1,30007475105_SEACell,0.8730252418448282,0.10012067866876938
30007475105_SEACell-16,30007475105_SEACell,0.808108735556417,0.07258031705530678
30007475105_SEACell-10,30007475105_SEACell,1.3532508360804638,0.05447726036957469
30007475105_SEACell-0,30007475105_SEACell,1.1776506556171227,0.11299524451604905
30007475105_SEACell-6,30007475105_SEACell,1.3068555305387297,0.06409165404647303
30007475105_SEACell-14,30007475105_SEACell,0.8188916371847635,0.06957291702019736
30007475105_SEACell-2,30007475105_SEACell,0.8347182807342903,0.06042513102720411
30007475105_SEACell-19,30007475105_SEACell,1.1862705387884367,0.08788151130368793
30007475105_SEACell-5,30007475105_SEACell,0.4839493878600245,0.06704982754773126
30007475105_SEACell-8,30007475105_SEACell,0.9762110459141602,0.0532315010766415
30007475105_SEACell-7,30007475105_SEACell,1.1708209217440915,0.07862099456547518
30007475105_SEACell-18,30007475105_SEACell,0.6676655885933547,0.06430064668259071
30007475105_SEACell-9,30007475105_SEACell,1.2091981964431544,0.062053410759599095
30007475105_SEACell-4,30007475105_SEACell,1.1708209217440915,0.07928775267839108
30007475105_SEACell-11,30007475105_SEACell,1.2643201656038712,0.09397274803593685
30007475105_SEACell-12,30007475105_SEACell,0.9944066985612346,0.028965653130287622
30007475105_SEACell-15,30007475105_SEACell,1.5707963267948966,0.05918698210523077
30007475105_SEACell-3,30007475105_SEACell,1.296079597638827,0.07618334915255372
30007475105_SEACell-13,30007475105_SEACell,1.5707963267948966,0.037689851417249995
30007453455_SEACell-13,30007453455_SEACell,0.7894339992669193,0.07599144076971587
30007453455_SEACell-1,30007453455_SEACell,0.744498073754573,0.0838808958759785
30007453455_SEACell-7,30007453455_SEACell,0.911856756769166,0.09531419036651198
30007453455_SEACell-0,30007453455_SEACell,0.887057211517634,0.1017626405418649
30007453455_SEACell-12,30007453455_SEACell,1.0298231566643665,0.08275505510759668
30007453455_SEACell-6,30007453455_SEACell,0.8079168911610701,0.074080157292447
30007453455_SEACell-9,30007453455_SEACell,0.8177173702630112,0.08100705639050416
30007453455_SEACell-3,30007453455_SEACell,0.659818076188505,0.09182451621732149
30007453455_SEACell-5,30007453455_SEACell,0.9231748009958898,0.0873705675174438
30007453455_SEACell-4,30007453455_SEACell,0.8925060846692796,0.08040862053186622
